LAMMPS data file via write_data, version 4 Feb 2025, timestep = 1, units = real

420 atoms
3 atom types

0 50 xlo xhi
0 50 ylo yhi
0 25 zlo zhi

Masses

1 1.008
2 12.0107
3 15.9994

Atoms # charge

18 2 -0.2194247212194955 0.24260598196232333 0.9130927626015277 1.1039015180420715 0 0 0
19 1 0.09903377709783552 0.9722693834335906 1.6750038182672353 1.3980315135293009 0 0 0
27 1 0.06985388797534933 2.8093863436419624 0.23882825916072123 0.3543971556724136 0 0 0
20 1 0.09973443711274944 24.873610050729656 1.1881428488841004 0.1101175235704752 0 0 0
21 1 0.1053449599869121 24.39827349356874 0.9866513678160944 1.7963614319000352 0 0 0
94 3 -0.07868101929984223 3.4223624508760313 11.075478761338482 5.771119299713306 0 0 0
95 3 -0.08963649188233277 3.886637197771196 10.953073567791067 4.6005380776533205 0 0 0
76 2 -0.1253769401880591 3.0529675902118116 14.874128029476655 0.2612183909198713 0 0 0
77 1 0.08867042928612945 3.7402181131777033 14.546174069146158 1.0418251982480753 0 0 0
78 1 0.08159322567876576 3.309575980340469 15.917065527774179 0.07231658897410365 0 0 0
79 2 -0.09305202245035474 1.550432931574784 14.720381500613756 0.7112842212937815 0 0 0
80 1 0.07891490654011277 1.2988589185645192 13.675416976670691 0.897966471356539 0 0 0
82 2 -0.2244152987119425 1.3784655636952996 15.58599240027007 2.0133476422345162 0 0 0
83 1 0.1061288843499507 0.35329686480563666 15.53540531143192 2.393266909778321 0 0 0
84 1 0.1161554594937153 2.040580857362893 15.246802654744341 2.8170360539396415 0 0 0
85 1 0.09254839535928776 1.607001710584236 16.641742825573953 1.8325257372083974 0 0 0
22 2 -0.09646432759894703 0.8688358628396429 24.470141868359978 1.1151472398945774 0 0 0
23 1 0.07281133766984707 1.2105758546090044 24.1977429131119 2.1146319507970595 0 0 0
24 1 0.07258195753605005 0.12699136269193703 23.717596745839355 0.8444349593074 0 0 0
25 2 -0.1114330673678734 2.0645166244281024 24.48799593887852 0.08838527372946293 0 0 0
28 2 -0.09259839052960384 2.6715741994006383 23.033960843563577 0.12069419291947493 0 0 0
30 1 0.0803593237384123 3.0063179490649055 22.768011569910254 1.1243756490504062 0 0 0
88 3 -0.0776312347429286 18.165215451860607 4.734541702268294 8.819176003969766 0 0 0
89 3 -0.0766295944049889 18.654642154976962 4.572926123832374 7.6638050288974195 0 0 0
7 1 0.07526878923466235 10.798120231602246 12.335513046021944 11.603022204808209 0 0 0
11 2 -0.09942488425248562 13.224306614605377 11.42808162131648 12.471990505796962 0 0 0
12 1 0.0751745493888147 12.83856584714158 10.891888795244531 11.60384961281307 0 0 0
14 2 -0.2215054318173848 14.79713116528766 11.451250785979289 12.471072903843734 0 0 0
15 1 0.1059837445029096 15.210780913543726 10.437988151579916 12.473534461053639 0 0 0
16 1 0.09939364589434838 15.195409975629788 11.963395991547449 11.588737219254886 0 0 0
1 2 -0.2235615609518081 10.672322080085694 14.367924067740045 12.47166177824571 0 0 0
3 1 0.1024980125786695 11.02443978452648 14.915394464982871 11.59094288226261 0 0 0
4 1 0.1040429628928554 9.57912964515146 14.420096865674086 12.471659054066254 0 0 0
5 2 -0.09844739567657468 11.174805079542322 12.877285102835542 12.471650666965353 0 0 0
8 2 -0.1118296730487406 12.75001470817606 12.931124875506386 12.471630578853471 0 0 0
9 1 0.07317126686961914 13.132117330542915 13.471336157898419 11.604809789431085 0 0 0
41 1 0.08284889130939539 1.0439660297229238 12.440701432244683 17.56673307088888 0 0 0
6 1 0.07503827847154852 10.798142021184761 12.335521582040506 13.34029110871293 0 0 0
13 1 0.07828884438096168 12.8395818500022 10.89278137597714 13.341121230558441 0 0 0
17 1 0.1015305020224747 15.196383627324016 11.968086139031048 13.350224802509183 0 0 0
104 3 -0.08081036885014348 24.47056029580846 7.422206943942853 14.249873872776922 0 0 0
105 3 -0.07593136638566758 24.431823565924653 7.371039302033525 12.986368683415332 0 0 0
35 2 -0.2297851412259023 1.379016385324693 14.62860945282142 17.527551312639943 0 0 0
36 1 0.1122731290733423 1.0838604112538628 15.52190819499314 18.088142160579867 0 0 0
37 1 0.1050943819014593 2.473796316174554 14.599713770184174 17.52254538470526 0 0 0
38 1 0.1131789427293362 1.0527120843506212 14.771526843426553 16.492730575913292 0 0 0
39 2 -0.1146650522458796 0.7632556222473676 13.320513419709139 18.14729369890641 0 0 0
